0,1,2,3,4,5,6,7,8,9,10
454,273,935,943,939,1157,974,425,359,891,50
560,44,60,124,64,5,82,725,993,790,1733
214,432,702,251,1290,754,155,847,160,737,116
1580,2353,1267,914,1505,2895,2644,1296,1743,2020,2409
1148,68,1957,2059,885,340,517,1879,2316,899,2285
2624,908,479,796,2513,926,704,496,238,1434,1400
2222,189,400,2288,396,639,1181,1194,398,1312,1691
755,1125,1272,3138,876,1941,747,1559,92,584,1241
551,352,2222,900,566,474,1225,687,1768,707,20
425,359,134,2036,38,880,305,445,243,891,517
440,609,939,40,33,218,390,34,35,30,207
662,998,599,189,733,724,528,737,738,1724,864
467,29,535,539,559,338,629,1283,246,794,955
1761,743,43,390,2227,831,545,173,2242,524,97
428,151,38,405,88,417,986,116,1528,283,134
759,1703,1870,1133,1063,1836,1267,3216,2363,2811,878
280,505,790,259,1155,1118,5,38,622,1904,1932
136,151,215,5,348,999,469,2636,156,186,139
2020,1063,1029,3149,1048,574,2958,1094,934,697,2673
1394,115,48,602,101,434,39,14,1730,1885,1631
499,1232,283,113,509,237,1005,519,189,1712,340
422,2289,207,1426,1316,680,1314,1045,455,408,573
776,675,180,1617,388,1826,1074,1401,1341,941,1348
48,132,156,92,195,113,78,166,110,297,150
2262,1858,2136,3,349,237,853,860,241,697,502
1749,2615,912,2548,831,545,2241,405,1040,837,517
461,328,917,137,1213,921,343,465,240,348,1928
1879,3,992,68,237,2323,541,853,2275,1935,1882
459,2411,465,2099,44,212,211,272,43,156,217
336,415,51,23,40,67,244,184,795,256,315
396,351,913,499,2220,669,5,127,186,210,587
64,547,1405,5,1120,273,1331,1310,1064,765,349
148,1068,205,189,244,336,324,495,1272,1537,663
383,740,109,272,48,280,529,505,184,350,50
409,1212,734,1216,742,1600,124,210,38,132,326
1336,1696,2436,1220,2177,611,718,839,1475,99,1472
1036,91,164,20,814,381,686,145,2504,1256,138
872,2139,218,237,1097,929,869,2273,383,52,441
1183,1242,1271,1275,683,1266,1274,934,1175,1296,1385
104,39,92,383,27,51,1488,123,1096,437,1244
1879,837,1887,541,406,293,860,1157,1197,812,499
1241,96,364,939,539,29,535,104,617,1517,597
1879,1263,2778,623,831,565,280,1970,600,315,2307
1042,1791,53,904,2417,259,129,867,1163,1501,342
206,1308,15,141,1011,316,1509,916,197,738,1839
343,110,219,819,322,538,1965,373,957,345,379
718,611,1535,414,1195,420,560,1465,1451,723,2302
541,387,2058,259,1188,316,124,669,1284,44,127
531,1667,1485,3,1105,1643,2451,2693,1263,517,541
733,725,20,168,527,771,1313,1210,534,890,1264
195,120,95,1368,264,305,150,144,895,465,1643
885,1335,1,86,480,429,853,1333,992,860,1159
332,500,350,38,1691,243,445,891,237,218,929
263,897,243,134,92,132,48,145,78,151,113
63,1963,2488,23,383,597,434,2011,0,174,1847
733,425,915,218,929,305,294,184,431,1887,899
1958,2259,757,919,73,1373,2974,1175,1228,147,827
98,3144,936,3219,2139,1189,1242,2782,1190,1006,1726
432,895,891,1332,58,1213,753,118,160,903,849
73,2173,555,2811,1207,2435,2780,1084,751,517,173
2158,939,1168,881,94,1150,311,263,897,2139,218
703,521,514,642,274,1090,733,596,741,826,755
292,355,275,506,438,156,478,103,1182,317,85
126,1562,404,1439,1192,1674,125,1058,1202,187,666
214,23,546,151,38,949,210,999,1171,5,84
1724,1184,1326,669,167,1467,1456,1545,109,623,2833
123,18,1297,865,794,1917,1244,3,944,69,532
1712,58,416,1613,578,1689,721,1181,1459,86,480
495,525,945,520,958,283,122,284,376,350,2481
1076,739,35,823,2200,389,2182,1327,34,1086,1852
148,432,146,74,1088,1202,60,130,775,26,134
1216,86,2666,860,44,743,611,468,209,124,467
84,499,68,420,1940,1963,629,1283,258,1582,246
1148,1810,1722,2498,1808,1505,1812,1735,1989,1679,2805
1033,104,206,7,315,266,184,648,633,1061,541
687,401,1102,1357,812,683,1378,1681,1091,1851,1321
1970,1041,905,2784,324,497,1284,222,1939,313,1336
381,184,266,372,505,104,2474,336,1614,1033,275
517,939,259,949,1525,2587,1539,1986,467,1456,2091
415,306,376,10,274,1509,672,1496,1518,122,1585
1969,1672,484,1916,1998,91,1105,499,1650,2000,336
122,110,120,166,113,264,386,55,352,788,2617
1949,764,582,636,741,622,969,678,767,743,1241
881,871,1398,814,1691,900,83,606,567,68,531
2328,1826,2061,1426,3033,2185,749,2136,2163,1326,2187
40,565,1917,184,631,1033,350,741,361,176,600
2130,323,371,519,439,841,205,571,1135,584,680
60,775,1058,133,762,2556,512,1075,1715,879,1664
2091,3,68,517,885,533,2316,293,2713,334,2264
2223,642,14,755,426,635,923,46,1842,124,5
1033,392,15,1509,361,637,88,1503,377,1236,183
2019,107,133,1058,555,1664,1101,1715,98,988,1075
1003,414,547,218,929,741,9,1633,196,600,197
614,1499,777,1176,713,857,1418,1374,717,678,949
558,747,673,764,123,1274,1275,1242,1385,934,1055
167,548,128,184,51,244,542,381,529,38,246
373,1120,1517,40,831,1584,693,2659,547,116,109
646,44,2320,359,27,294,639,263,1037,112,51
263,305,445,50,2139,891,218,872,929,429,237
766,174,1098,648,982,1451,283,272,104,2417,572
505,415,127,535,29,2131,797,134,562,381,55
1703,91,2427,1198,1084,1089,10,9,40,650,2046
430,92,300,113,264,119,146,240,319,1138,1711
2344,536,1042,502,1032,44,60,124,661,1566,1588
864,843,1399,2959,26,2170,2290,1200,376,470,1974
84,68,1712,533,541,406,993,2058,526,387,697
891,1071,1112,1074,767,1019,1156,1145,1703,1836,1674
86,683,1250,988,1723,1189,2782,1013,1717,1726,1103
454,3,501,2809,308,425,311,94,500,134,332
112,2216,1633,1264,26,52,1666,142,1649,425,2320
260,792,676,737,399,1852,639,692,3063,332,567
1239,538,1308,45,1509,22,376,1070,217,1125,1628
350,38,880,134,43,445,50,305,493,218,2559
92,82,2372,130,760,361,4,668,1595,198,523
376,1256,438,987,444,1590,557,1526,439,498,1871
2135,2097,1975,2652,1085,1026,3258,2036,541,2058,267
7,167,63,105,47,0,662,1727,2008,172,623
72,776,2164,1078,1198,1840,1084,929,1094,1029,1350
1111,635,715,1141,2382,1814,2949,131,2409,2974,2781
614,1933,1995,486,38,1707,743,719,51,1456,280
715,482,1214,1570,1954,209,1118,990,1158,868,367
896,528,160,2489,617,275,863,736,645,1503,415
1018,214,584,2916,643,264,1906,715,563,160,1037
433,328,78,343,93,1258,1672,62,461,5,584
16,923,30,2184,531,293,2018,68,2566,237,999
236,321,415,1231,2805,509,2857,609,84,948,1232
559,9,2610,1394,1605,696,1166,664,2051,565,147
48,213,151,217,210,199,216,93,714,755,139
1712,1678,2063,1283,702,960,1231,721,2318,1005,2446
896,737,251,629,38,259,29,51,210,246,1253
3,435,1305,733,317,501,291,273,334,219,68
1091,1379,1714,1600,774,1360,1601,1603,2418,2959,267
1559,509,1801,825,1543,504,2568,459,848,2055,1572
633,789,1037,623,139,632,2451,2587,2529,370,1713
868,4,587,22,96,664,994,998,211,964,643
291,1135,1150,406,94,800,38,897,898,263,2139
389,1076,25,1683,1846,2187,1341,3220,241,2184,766
417,893,1535,213,1885,147,1262,1228,198,116,212
94,433,62,90,145,117,120,264,1472,669,2851
512,866,463,139,1385,1275,1271,1274,317,1851,657
2416,1176,541,293,1331,41,237,139,1927,352,231
151,195,113,202,148,189,92,530,110,122,1882
1442,1771,1406,472,858,1749,1333,1360,2840,1784,1372
602,1228,1109,719,1675,2115,714,147,76,239,1847
759,683,86,1726,1714,1978,1133,2277,1722,1242,934
1500,603,432,425,1290,727,864,837,522,1524,532
829,1568,50,2216,164,135,1194,437,1177,625,969
662,22,790,108,37,168,116,2018,799,2025,263
538,860,2036,406,2279,533,387,544,1157,480,545
870,243,929,237,493,720,2199,64,1931,44,486
244,67,1158,1447,259,839,104,336,206,716,524
1254,405,519,949,853,1150,527,352,231,317,726
1629,345,75,674,4,316,176,89,1011,803,189
1326,1053,1723,929,51,336,1011,2231,19,1494,652
1115,964,1128,1535,1126,584,1536,294,1710,559,1639
1231,1456,246,1449,1240,1451,960,1445,121,3287,1039
1115,541,58,837,195,304,242,894,550,517,522
1966,2127,1714,699,1772,1382,1600,924,2418,822,1851
104,321,585,609,1278,84,948,960,1270,14,1131
2559,897,898,2036,2042,891,279,307,2250,929,218
1815,1679,1505,1141,1819,1814,2623,754,697,335,599
461,2138,821,314,36,2080,49,378,488,1059,1309
1471,428,217,799,1234,58,2120,3183,910,1968,876
84,15,226,189,509,533,283,267,58,721,406
1292,13,2108,2660,563,1374,1492,1230,2380,2507,3292
4,1971,2930,2715,2018,2025,263,60,387,356,2340
529,1452,105,209,1163,97,1517,1352,44,431,216
1153,1817,1899,2402,1911,1155,1813,1328,2376,1160,1743
37,390,578,635,2350,680,419,1729,1,388,1607
213,216,139,1213,385,1524,910,191,1889,431,1882
717,60,558,726,9,609,617,390,33,207,10
1093,923,1,1854,1016,2208,1034,1020,388,1076,1120
178,1181,58,993,480,533,86,860,885,1333,892
1991,647,94,69,730,2679,688,811,1218,701,210
771,426,1475,535,29,315,116,50,40,1011,171
586,678,385,702,1706,846,150,783,717,195,166
1557,1465,617,681,483,1195,650,716,1237,964,143
437,116,905,134,1520,78,290,113,151,27,129
291,1150,800,332,870,38,897,929,69,1232,189
1868,1373,125,919,1145,897,1670,903,493,1928,65
411,105,336,1545,1913,681,719,111,315,1497,244
75,1630,690,412,567,238,881,1625,870,126,252
1706,1414,307,1874,1528,1298,625,545,244,433,438
1306,1340,1274,789,1406,1081,1277,1275,2111,788,104
641,1202,895,512,202,675,489,375,123,292,305
255,92,151,433,195,90,62,122,1107,457,67
699,1180,1091,1422,1714,2396,935,905,438,1850,472
2545,1072,1082,1417,2212,1808,2974,1073,1600,2739,3306
1492,527,865,382,815,1650,145,686,15,515,502
327,454,733,501,317,877,273,943,2158,931,1135
147,57,168,42,41,642,701,1308,1070,1499,405
255,1887,290,43,498,1168,925,343,151,352,15
124,326,758,222,618,470,2018,740,60,3082,949
544,545,3,2242,516,387,533,293,526,1040,3120
426,292,396,97,217,845,738,693,1054,2255,132
2279,519,68,1712,1110,544,406,58,452,340,860
1734,1743,1816,1909,2644,1505,1819,2020,1139,2167,2958
160,251,237,1058,107,1005,605,754,591,853,432
726,43,2452,453,232,464,2140,362,21,2417,350
866,352,1221,2703,278,454,2061,317,291,294,38
1187,831,2329,2056,545,3309,2328,651,434,949,1244
2241,1157,206,1263,872,2091,831,1244,517,173,65
714,132,64,740,1018,237,113,599,288,528,189
768,1993,1810,1813,764,1811,1808,1812,241,1065,2961
1491,1921,1579,2710,763,1568,1235,831,504,2,3294
321,2033,337,665,1651,167,565,106,1109,1023,1064
97,2805,509,92,1131,178,728,283,499,1270,892
119,459,1136,2470,1222,286,865,136,498,1963,105
862,19,715,427,1153,558,822,1834,1326,1918,202
127,217,210,1475,9,204,277,166,85,529,264
335,1539,1610,462,68,13,438,1532,711,1405,662
151,728,1154,132,748,97,277,177,829,184,315
849,1939,66,1209,2353,1840,1192,1085,2135,1396,1067
283,945,85,1163,484,292,59,704,437,376,89
1680,1354,1747,1406,1360,928,471,91,2741,1335,1067
280,143,221,723,2478,295,248,219,885,500,122
132,662,1723,517,788,805,68,50,40,97,217
127,1154,728,1071,186,48,237,216,1145,843,385
743,44,105,1610,9,184,6,213,1624,210,506
558,419,613,1230,1191,857,1598,604,592,1133,2531
2884,566,909,163,864,1334,39,0,321,754,2270
1211,2489,1061,273,177,1344,84,1298,642,13,625
150,214,1482,1118,898,117,887,465,917,1471,305
1044,3145,435,790,509,506,16,500,48,60,1105
1454,1753,211,1529,321,2122,1633,1262,147,414,199
1613,2146,662,364,1241,1092,519,2056,1166,147,553
283,92,14,533,780,416,58,592,1046,655,662
1184,268,1723,1190,630,1103,1063,3081,878,2020,1250
1487,124,664,714,97,64,467,44,949,62,376
256,374,993,837,272,872,2444,173,517,1105,195
38,537,3,899,885,1712,406,533,522,837,2060
538,948,217,1001,664,209,97,64,211,237,989
916,896,283,446,150,2262,1101,1332,69,891,263
1586,41,1061,994,273,525,18,87,140,504,714
278,936,1708,363,454,733,519,273,877,68,1366
1883,2555,1190,1209,877,1719,1723,1067,1717,1978,1396
124,210,127,5,214,64,1228,587,277,862,368
499,519,68,533,993,1712,853,58,480,267,860
1198,651,218,467,1000,1086,768,1076,388,1034,1341
870,445,218,406,2241,167,44,43,246,506,13
79,1184,222,2143,1250,2164,1055,2290,2293,1048,2166
968,107,98,663,975,605,630,1248,1075,1715,1209
480,1848,1302,474,1263,3,349,533,128,29,51
1222,1216,772,131,1230,2191,929,975,662,615,107
714,209,217,1298,183,7,5,15,13,84,22
2059,267,743,124,209,44,132,468,217,97,64
566,1426,1094,523,887,117,73,1218,1137,1380,533
740,211,288,758,322,62,214,643,973,591,847
1516,37,537,2208,580,82,728,33,1022,1718,189
792,104,315,1033,184,275,1136,116,55,20,2091
3161,454,2715,352,3,519,1174,2180,2764,625,3324
1575,2043,14,363,603,426,578,2327,1617,2272,1125
1407,1333,1686,1343,1680,1442,1778,572,719,1522,1503
1553,1080,620,699,511,671,1095,1409,653,656,1041
480,860,58,885,429,2059,544,2908,1763,1159,3097
700,1506,2540,708,2,382,118,1856,884,1531,1347
277,113,432,1018,676,856,896,858,1290,754,767
609,21,50,40,596,4,30,390,1177,1093,2187
188,767,205,1016,123,60,202,58,642,514,187
434,766,535,51,23,743,170,134,531,1105,499
639,1345,567,1376,858,1685,1429,399,1359,844,1747
1232,236,321,960,2121,2318,84,948,499,415,609
390,16,389,3082,32,440,1086,1035,2278,2184,2183
259,2594,38,23,246,184,505,128,116,377,529
521,1346,1931,900,874,1364,474,274,918,1309,787
1237,945,218,209,994,44,1394,1940,756,486,2000
84,134,831,128,246,23,462,280,55,51,132
50,891,305,2139,218,929,1097,533,999,2916,1040
1426,446,983,1595,618,831,335,732,444,104,171
189,733,678,385,60,622,195,853,32,420,134
273,291,1135,425,1150,881,332,243,50,218,929
1133,203,610,199,216,127,714,215,291,1185,1063
72,1953,2175,73,1843,913,836,1991,575,888,3329
2816,2674,1831,73,878,85,151,255,120,240,90
775,66,72,909,1673,128,244,104,1092,194,464
1250,1719,2020,1978,988,1048,2059,999,853,237,860
1485,831,545,2051,2316,2450,173,3309,2329,2444,1244
923,1076,1244,2056,202,1613,1487,267,1105,1506,1303
1470,343,2343,1998,474,820,1120,795,276,2133,1845
760,1119,555,1151,1109,714,186,1018,64,748,145
170,23,105,1639,0,174,1465,2227,153,1454,149
2117,2512,1669,1820,261,2563,2518,3331,2051,173,831
434,994,1512,5,87,217,1824,140,741,136,1039
639,264,1359,137,1592,808,640,398,858,126,1386
1394,719,1517,539,54,1120,105,1456,693,1272,243
431,1570,1295,1118,1130,594,250,1576,374,1149,868
59,343,242,488,324,2343,911,1687,1087,921,731
1052,807,83,828,571,200,391,2621,474,274,788
128,14,335,416,605,501,999,280,38,151,104
1376,148,613,238,471,690,1418,166,400,419,858
1004,962,2026,965,963,1474,1710,3219,2662,1725,2401
680,25,2188,408,1607,1617,2206,2183,1363,1125,1827
1195,540,170,275,631,859,15,1518,315,88,381
2133,2577,1682,2578,2855,1986,2490,1487,1667,1485,2809
2575,885,2461,2180,2235,1263,1764,611,2344,2229,694
140,789,119,1896,602,2285,534,38,1921,3314,279
1613,178,267,885,1712,480,2279,831,1244,545,2316
134,350,870,243,38,2036,305,872,218,2329,1105
280,504,147,861,139,85,18,1394,720,92,172
1253,794,1583,305,1738,2230,1368,251,971,474,58
890,417,326,470,156,1523,128,104,67,478,244
1092,77,766,1545,206,1845,26,17,596,669,434
1011,741,357,20,1492,252,1500,198,412,177,585
743,177,217,1284,1584,714,5,22,210,428,2056
352,880,1996,1051,881,1613,524,2349,68,406,519
3340,2644,1855,1705,3211,2409,2930,3040,2623,3119,2349
15,68,134,243,40,515,5,633,740,183,290
527,769,642,1136,1313,547,596,635,534,1200,614
388,2779,935,1084,1853,2869,1242,1823,1401,1082,733
292,444,1969,827,31,1438,265,593,2267,365,1857
179,335,688,83,537,1748,885,695,1280,1304,2470
1485,2446,358,454,984,400,299,56,789,1105,2279
2033,1730,1535,600,1253,726,610,1610,199,17,8
123,609,2041,9,478,755,1575,14,2043,46,10
838,868,3107,1130,594,1151,1267,2013,1425,1158,294
1536,1115,997,1565,947,1121,1111,1131,1576,294,1130
184,381,730,1671,62,132,97,1120,51,790,237
516,3315,2918,3097,2279,3056,270,1888,2591,2930,3237
113,264,385,192,643,277,255,211,68,189,90
979,498,109,238,421,361,231,443,1150,515,1061
617,199,315,770,40,1651,170,116,88,631,829
25,1842,2183,35,1035,2187,2278,1341,2184,519,44
283,97,609,960,1131,463,14,1270,113,524,853
1911,1116,202,294,263,1141,760,2259,2644,2364,2391
3096,1382,1056,658,822,3346,1367,1108,3020,811,812
1857,925,1935,1434,184,642,418,1105,855,19,1310
923,1162,880,263,898,38,870,807,50,1918,218
2711,1451,831,56,491,60,1605,38,322,726,661
2887,358,338,834,1555,1624,170,2727,348,2705,228
585,985,1253,1158,1540,213,1536,212,964,1115,1535
164,1495,350,3,793,1226,1523,2280,2215,949,899
1014,292,1258,258,500,305,955,343,911,905,2055
1009,897,2861,1968,237,68,14,406,349,993,340
1075,493,1053,1190,936,1029,837,1887,949,1524,1678
1454,1448,206,170,1452,648,1491,1801,1503,1761,719
789,587,647,1084,575,934,586,840,1242,206,756
565,168,84,617,13,797,1105,15,865,2145,19
133,86,1053,1103,1063,359,1190,936,564,1094,929
1131,92,1613,1181,499,1712,406,58,2162,1159,480
584,431,268,669,48,244,92,39,306,381,164
643,22,743,1241,591,980,646,1000,973,1018,217
2091,405,1263,519,992,751,999,68,1640,1254,872
1345,204,611,994,1998,1126,71,377,600,489,669
126,125,895,187,160,1075,931,2064,519,1851,657
2391,2817,2364,2642,2020,2346,2354,2356,2657,2698,978
2743,555,1164,3096,1190,1685,1180,2127,656,91,760
448,92,461,160,904,1075,171,1838,56,458,775
608,183,171,199,158,177,116,15,64,662,714
267,999,2329,387,1157,1935,2316,1882,2271,2454,2584
127,177,1298,186,217,210,22,13,765,277,68
1596,412,1276,1200,502,189,247,556,729,828,1431
522,1888,837,533,999,2285,532,2275,2240,2062,2007
140,87,214,1344,1018,925,788,541,2058,669,434
58,509,452,23,1465,48,175,44,124,127,553
219,510,1200,376,68,1643,992,2036,3,178,1159
2809,425,500,332,2039,43,134,38,2036,305,279
519,406,1181,416,1875,1333,524,58,860,164,246
338,1002,311,974,294,2220,425,1694,2042,218,279
1387,311,800,350,38,263,891,307,2250,872,218
873,1992,1920,2099,465,137,304,1664,1227,1373,1190
509,982,238,453,355,444,351,232,284,145,2225
870,697,290,92,776,133,1886,508,2288,2316,160
355,1240,723,718,1584,839,48,236,174,559,338
790,1118,2671,603,715,482,2501,1813,263,1155,23
68,1459,603,1015,1216,58,1335,480,860,267,533
1795,1260,14,1046,1062,845,2699,671,579,408,2012
731,1419,880,459,695,2144,443,840,2234,352,1271
315,342,642,741,758,720,26,424,7,349,531
1371,1109,105,7,647,587,1858,1851,237,1843,19
44,1902,104,1465,206,2110,38,726,1158,589,922
1439,647,1674,296,849,903,118,1300,1919,125,191
41,755,277,1310,64,26,108,1023,198,1210,428
743,559,1092,3,2091,541,293,387,242,290,132
1411,1035,1826,1772,1326,1091,1866,3017,2882,938,1834
349,68,499,2400,885,379,14,1110,1131,780,1114
202,123,133,619,775,605,58,119,1103,954,1078
1393,695,663,44,60,209,555,68,531,499,2446
831,2210,396,2995,602,57,694,765,1652,1049,1485
1309,745,382,164,231,1801,1311,874,825,924,958
171,82,109,2529,1651,1307,414,1526,2066,411,2
428,207,645,1526,1528,1365,396,557,975,426,709
414,207,33,478,14,1045,609,1,1531,682,608
2595,1377,24,137,1024,1407,118,472,91,1749,471
357,457,1630,1561,42,871,1543,1801,334,2039,172
1088,1336,1696,1547,2295,2436,1658,2006,2566,293,861
1276,113,322,738,317,1690,2847,831,499,2091,533
170,1794,1106,221,1633,2066,684,1503,88,1061,1098
29,23,128,104,244,795,535,67,48,109,383
156,528,390,3145,90,381,2196,149,1871,523,1327
1329,513,2333,2053,359,1271,1081,1274,2107,1449,1203
1233,1703,2098,1721,1271,1330,2115,3177,3040,3132,3260
242,1058,133,237,541,1396,1056,427,932,923,92
369,617,366,737,606,644,1872,738,849,93,611
1344,3196,178,524,58,406,480,1613,2279,1159,429
428,13,41,87,1297,1023,701,950,168,711,664
923,1366,332,134,880,350,897,898,445,263,891
104,1935,875,360,1855,352,927,697,512,873,184
383,138,504,491,312,53,242,316,374,437,2279
1585,38,432,2451,2452,59,167,1244,48,487,454
897,50,218,223,493,237,244,242,259,167,51
876,231,928,308,930,94,406,800,500,38,1097
1845,2580,669,9,434,1237,1158,1605,629,44,718
385,2506,865,386,1037,424,1038,675,423,1485,1105
1300,2432,916,1839,2951,1039,531,885,387,2059,1882
839,9,218,84,2202,186,201,2238,717,1553,859
1063,929,1855,2167,564,1326,1013,574,1716,1717,2277
535,2519,21,29,531,40,588,939,218,17,539
2637,2039,417,239,2760,284,1969,324,517,2341,1105
215,1619,199,610,1610,2066,1298,2755,2443,669,2327
369,19,740,214,506,477,673,771,178,1149,1042
512,984,1233,1753,194,203,1619,845,397,1300,738
1575,2043,1644,1311,603,25,1053,1278,338,2523,708
2036,999,1263,1846,751,837,1166,334,1485,2232,159
9,1466,174,67,2033,1109,135,103,167,1584,693
122,187,606,35,390,923,33,478,2141,500,1276
2261,1155,58,1145,1327,866,1599,501,703,910,2187
875,352,873,697,1935,184,876,790,866,516,231
242,78,195,240,2264,461,982,922,465,519,1187
2705,81,353,479,2491,53,491,42,917,1065,142
412,396,918,332,1431,1194,1177,10,331,363,390
1158,420,101,629,1240,338,611,3,531,2057,272
326,284,1943,917,2632,2764,444,2757,229,285,3358
657,900,1595,189,231,729,871,556,1309,567,398
225,769,806,334,1276,1011,345,247,176,2604,285
243,795,280,479,246,337,315,417,266,540,256
2124,1085,3060,2014,1421,1067,2780,2132,1968,1396,1139
200,58,675,126,854,1078,1074,1089,776,779,555
